date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,cpu_utilization,storage_efficiency,month,day_of_week,is_weekend,quarter,cpu_lag_1,cpu_lag_7,cpu_rolling_7,cpu_rolling_30
2023-01-29,East US,VM,68,1902,277,91.61,0.97,1,0.6868686868686869,0.9533834586466166,1,6,1,1,75.0,55.0,78.0,73.06666666666666
2023-01-29,West US,VM,67,795,494,91.61,0.97,1,0.6767676767676768,0.39849624060150374,1,6,1,1,68.0,89.0,74.85714285714286,72.56666666666666
2023-01-30,North Europe,Container,54,1680,246,103.31,1.1,0,0.5454545454545454,0.8421052631578947,1,0,0,1,67.0,64.0,73.42857142857143,72.46666666666667
2023-01-30,East US,VM,76,919,356,103.31,1.1,0,0.7676767676767676,0.4606516290726817,1,0,0,1,54.0,74.0,73.71428571428571,73.3
2023-01-30,East US,Storage,87,1964,296,103.31,1.1,0,0.8787878787878788,0.9844611528822055,1,0,0,1,76.0,89.0,73.42857142857143,72.93333333333334
2023-01-30,East US,Container,86,1934,488,103.31,1.1,0,0.8686868686868687,0.9694235588972431,1,0,0,1,87.0,87.0,73.28571428571429,73.8
2023-01-30,West US,VM,53,1097,209,103.31,1.1,0,0.5353535353535354,0.549874686716792,1,0,0,1,86.0,75.0,70.14285714285714,73.86666666666666
2023-01-30,West US,Storage,54,1364,317,103.31,1.1,0,0.5454545454545454,0.6837092731829574,1,0,0,1,53.0,68.0,68.14285714285714,72.56666666666666
2023-01-30,West US,Container,87,1682,427,103.31,1.1,0,0.8787878787878788,0.8431077694235589,1,0,0,1,54.0,67.0,71.0,73.13333333333334
2023-01-30,North Europe,VM,94,715,383,103.31,1.1,0,0.9494949494949495,0.3583959899749373,1,0,0,1,87.0,54.0,76.71428571428571,74.16666666666667
2023-01-30,North Europe,Storage,64,1680,335,103.31,1.1,0,0.6464646464646465,0.8421052631578947,1,0,0,1,94.0,76.0,75.0,73.7
2023-01-30,Southeast Asia,VM,53,1343,372,103.31,1.1,0,0.5353535353535354,0.6731829573934837,1,0,0,1,64.0,87.0,70.14285714285714,73.8
2023-01-30,Southeast Asia,Storage,51,1934,294,103.31,1.1,0,0.5151515151515151,0.9694235588972431,1,0,0,1,53.0,86.0,65.14285714285714,72.73333333333333
2023-01-30,Southeast Asia,Container,85,1815,481,103.31,1.1,0,0.8585858585858586,0.9097744360902256,1,0,0,1,51.0,53.0,69.71428571428571,72.46666666666667
2023-01-31,Southeast Asia,VM,86,626,305,95.21,0.98,0,0.8686868686868687,0.3137844611528822,1,1,0,1,85.0,54.0,74.28571428571429,72.53333333333333
2023-01-31,Southeast Asia,Storage,98,1103,486,95.21,0.98,0,0.98989898989899,0.5528822055137844,1,1,0,1,86.0,87.0,75.85714285714286,73.86666666666666
2023-01-31,East US,Container,59,1371,237,95.21,0.98,0,0.5959595959595959,0.687218045112782,1,1,0,1,98.0,94.0,70.85714285714286,72.86666666666666
2023-01-31,North Europe,Container,61,1503,332,95.21,0.98,0,0.6161616161616161,0.7533834586466165,1,1,0,1,59.0,64.0,70.42857142857143,71.8
2023-01-31,Southeast Asia,Container,58,1513,250,95.21,0.98,0,0.5858585858585859,0.7583959899749373,1,1,0,1,61.0,53.0,71.14285714285714,71.76666666666667
2023-01-31,North Europe,Storage,89,1327,370,95.21,0.98,0,0.898989898989899,0.6651629072681704,1,1,0,1,58.0,51.0,76.57142857142857,72.73333333333333
2023-01-31,East US,VM,92,1806,268,95.21,0.98,0,0.9292929292929293,0.9052631578947369,1,1,0,1,89.0,85.0,77.57142857142857,73.6
2023-01-31,West US,Container,62,1457,409,95.21,0.98,0,0.6262626262626263,0.7303258145363408,1,1,0,1,92.0,86.0,74.14285714285714,72.46666666666667
2023-01-31,West US,Storage,96,845,417,95.21,0.98,0,0.9696969696969697,0.42355889724310775,1,1,0,1,62.0,98.0,73.85714285714286,73.76666666666667
2023-01-31,West US,VM,55,1211,222,95.21,0.98,0,0.5555555555555556,0.6070175438596491,1,1,0,1,96.0,59.0,73.28571428571429,73.76666666666667
2023-01-31,East US,Storage,69,510,453,95.21,0.98,0,0.696969696969697,0.2556390977443609,1,1,0,1,55.0,61.0,74.42857142857143,73.1
2023-01-31,North Europe,VM,74,1492,310,95.21,0.98,0,0.7474747474747475,0.7478696741854637,1,1,0,1,69.0,58.0,76.71428571428571,73.43333333333334
2023-02-01,Southeast Asia,VM,92,1454,450,88.94,0.88,0,0.9292929292929293,0.7288220551378446,2,2,0,1,74.0,89.0,77.14285714285714,74.03333333333333
2023-02-01,Southeast Asia,Storage,73,524,379,88.94,0.88,0,0.7373737373737373,0.26265664160401003,2,2,0,1,92.0,92.0,74.42857142857143,73.5
2023-02-01,East US,Container,95,1928,309,88.94,0.88,0,0.9595959595959596,0.9664160401002506,2,2,0,1,73.0,62.0,79.14285714285714,73.76666666666667
2023-02-01,North Europe,Container,51,1733,216,88.94,0.88,0,0.5151515151515151,0.868671679197995,2,2,0,1,95.0,96.0,72.71428571428571,72.96666666666667
2023-02-01,Southeast Asia,Container,55,1684,376,88.94,0.88,0,0.5555555555555556,0.844110275689223,2,2,0,1,51.0,55.0,72.71428571428571,72.53333333333333
2023-02-01,North Europe,Storage,74,574,493,88.94,0.88,0,0.7474747474747475,0.28771929824561404,2,2,0,1,55.0,69.0,73.42857142857143,72.76666666666667
2023-02-01,East US,VM,78,1985,495,88.94,0.88,0,0.7878787878787878,0.9949874686716792,2,2,0,1,74.0,74.0,74.0,73.56666666666666
2023-02-01,West US,Container,59,1959,316,88.94,0.88,0,0.5959595959595959,0.9819548872180451,2,2,0,1,78.0,92.0,69.28571428571429,73.0
2023-02-01,West US,Storage,89,1160,336,88.94,0.88,0,0.898989898989899,0.581453634085213,2,2,0,1,59.0,73.0,71.57142857142857,73.06666666666666
2023-02-01,West US,VM,85,1705,200,88.94,0.88,0,0.8585858585858586,0.8546365914786967,2,2,0,1,89.0,95.0,70.14285714285714,73.03333333333333
2023-02-01,East US,Storage,90,1278,456,88.94,0.88,0,0.9090909090909091,0.6406015037593985,2,2,0,1,85.0,51.0,75.71428571428571,74.26666666666667
2023-02-01,North Europe,VM,75,1436,490,88.94,0.88,0,0.7575757575757576,0.7197994987468672,2,2,0,1,90.0,55.0,78.57142857142857,74.96666666666667
2023-02-02,Southeast Asia,Container,96,1509,393,108.13,1.14,0,0.9696969696969697,0.7563909774436091,2,3,0,1,75.0,74.0,81.71428571428571,75.26666666666667
2023-02-02,Southeast Asia,Storage,67,1268,277,108.13,1.14,0,0.6767676767676768,0.6355889724310777,2,3,0,1,96.0,78.0,80.14285714285714,74.36666666666666
2023-02-02,Southeast Asia,VM,65,1947,218,108.13,1.14,0,0.6565656565656566,0.9759398496240601,2,3,0,1,67.0,59.0,81.0,74.4
2023-02-02,North Europe,Container,79,784,485,108.13,1.14,0,0.797979797979798,0.3929824561403509,2,3,0,1,65.0,89.0,79.57142857142857,75.26666666666667
2023-02-02,North Europe,Storage,68,1841,231,108.13,1.14,0,0.6868686868686869,0.9228070175438596,2,3,0,1,79.0,85.0,77.14285714285714,75.83333333333333
2023-02-02,North Europe,VM,81,1664,414,108.13,1.14,0,0.8181818181818182,0.8340852130325814,2,3,0,1,68.0,90.0,75.85714285714286,75.7
2023-02-02,West US,Storage,71,975,262,108.13,1.14,0,0.7171717171717171,0.48872180451127817,2,3,0,1,81.0,75.0,75.28571428571429,75.2
2023-02-02,West US,VM,90,1188,347,108.13,1.14,0,0.9090909090909091,0.5954887218045113,2,3,0,1,71.0,96.0,74.42857142857143,74.93333333333334
2023-02-02,East US,Container,56,1348,283,108.13,1.14,0,0.5656565656565656,0.6756892230576441,2,3,0,1,90.0,67.0,72.85714285714286,74.83333333333333
2023-02-02,East US,Storage,75,655,248,108.13,1.14,0,0.7575757575757576,0.3283208020050125,2,3,0,1,56.0,65.0,74.28571428571429,75.3
2023-02-02,East US,VM,78,562,349,108.13,1.14,0,0.7878787878787878,0.28170426065162907,2,3,0,1,75.0,79.0,74.14285714285714,75.96666666666667
2023-02-02,West US,Container,89,1060,456,108.13,1.14,0,0.898989898989899,0.531328320802005,2,3,0,1,78.0,68.0,77.14285714285714,75.96666666666667
2023-02-03,Southeast Asia,Container,83,595,287,99.28,1.1,0,0.8383838383838383,0.2982456140350877,2,4,0,1,89.0,81.0,77.42857142857143,75.66666666666667
2023-02-03,Southeast Asia,Storage,82,1506,463,99.28,1.1,0,0.8282828282828283,0.7548872180451128,2,4,0,1,83.0,71.0,79.0,76.33333333333333
2023-02-03,Southeast Asia,VM,96,1752,266,99.28,1.1,0,0.9696969696969697,0.8781954887218045,2,4,0,1,82.0,90.0,79.85714285714286,76.33333333333333
2023-02-03,North Europe,Container,57,1577,448,99.28,1.1,0,0.5757575757575758,0.7904761904761904,2,4,0,1,96.0,56.0,80.0,76.4
2023-02-03,North Europe,Storage,52,942,454,99.28,1.1,0,0.5252525252525253,0.47218045112781953,2,4,0,1,57.0,75.0,76.71428571428571,75.83333333333333
2023-02-03,North Europe,VM,50,812,446,99.28,1.1,0,0.5050505050505051,0.4070175438596491,2,4,0,1,52.0,78.0,72.71428571428571,75.03333333333333
2023-02-03,West US,Container,77,1701,207,99.28,1.1,0,0.7777777777777778,0.8526315789473684,2,4,0,1,50.0,89.0,71.0,74.53333333333333
2023-02-03,West US,VM,88,1299,465,99.28,1.1,0,0.8888888888888888,0.6511278195488722,2,4,0,1,77.0,83.0,71.71428571428571,75.03333333333333
2023-02-03,East US,Container,50,1787,254,99.28,1.1,0,0.5050505050505051,0.8957393483709273,2,4,0,1,88.0,82.0,67.14285714285714,73.53333333333333
2023-02-03,East US,Storage,79,1446,331,99.28,1.1,0,0.797979797979798,0.724812030075188,2,4,0,1,50.0,96.0,64.71428571428571,74.46666666666667
2023-02-03,East US,VM,77,1636,313,99.28,1.1,0,0.7777777777777778,0.8200501253132833,2,4,0,1,79.0,57.0,67.57142857142857,75.2
2023-02-03,West US,Storage,59,661,286,99.28,1.1,0,0.5959595959595959,0.331328320802005,2,4,0,1,77.0,52.0,68.57142857142857,74.7
2023-02-04,Southeast Asia,Container,79,1404,425,103.62,0.94,1,0.797979797979798,0.7037593984962406,2,5,1,1,59.0,50.0,72.71428571428571,74.73333333333333
2023-02-04,Southeast Asia,Storage,54,1304,455,103.62,0.94,1,0.5454545454545454,0.6536340852130326,2,5,1,1,79.0,77.0,69.42857142857143,74.56666666666666
2023-02-04,Southeast Asia,VM,72,1642,219,103.62,0.94,1,0.7272727272727273,0.8230576441102757,2,5,1,1,54.0,88.0,67.14285714285714,74.0
2023-02-04,North Europe,Container,69,1245,394,103.62,0.94,1,0.696969696969697,0.6240601503759399,2,5,1,1,72.0,50.0,69.85714285714286,73.46666666666667
2023-02-04,North Europe,Storage,51,1314,396,103.62,0.94,1,0.5151515151515151,0.6586466165413534,2,5,1,1,69.0,79.0,65.85714285714286,72.16666666666667
2023-02-04,North Europe,VM,78,1199,281,103.62,0.94,1,0.7878787878787878,0.6010025062656642,2,5,1,1,51.0,77.0,66.0,72.26666666666667
2023-02-04,West US,Container,68,1904,235,103.62,0.94,1,0.6868686868686869,0.9543859649122807,2,5,1,1,78.0,59.0,67.28571428571429,71.33333333333333
2023-02-04,West US,Storage,82,650,284,103.62,0.94,1,0.8282828282828283,0.3258145363408521,2,5,1,1,68.0,79.0,67.71428571428571,71.83333333333333
2023-02-04,West US,VM,97,506,462,103.62,0.94,1,0.9797979797979798,0.2536340852130326,2,5,1,1,82.0,54.0,73.85714285714286,72.9
2023-02-04,East US,Container,70,1409,422,103.62,0.94,1,0.7070707070707071,0.706265664160401,2,5,1,1,97.0,72.0,73.57142857142857,72.6
2023-02-04,East US,Storage,95,990,364,103.62,0.94,1,0.9595959595959596,0.49624060150375937,2,5,1,1,70.0,69.0,77.28571428571429,73.5
2023-02-04,East US,VM,63,1811,319,103.62,0.94,1,0.6363636363636364,0.9077694235588972,2,5,1,1,95.0,51.0,79.0,72.9
2023-02-05,Southeast Asia,Storage,86,574,345,103.61,1.15,1,0.8686868686868687,0.28771929824561404,2,6,1,1,63.0,78.0,80.14285714285714,73.4
2023-02-05,Southeast Asia,VM,94,1109,414,103.61,1.15,1,0.9494949494949495,0.555889724310777,2,6,1,1,86.0,68.0,83.85714285714286,73.53333333333333
2023-02-05,North Europe,Container,75,941,228,103.61,1.15,1,0.7575757575757576,0.4716791979949875,2,6,1,1,94.0,82.0,82.85714285714286,74.16666666666667
2023-02-05,North Europe,Storage,71,1758,203,103.61,1.15,1,0.7171717171717171,0.881203007518797,2,6,1,1,75.0,97.0,79.14285714285714,74.03333333333333
2023-02-05,North Europe,VM,88,1724,445,103.61,1.15,1,0.8888888888888888,0.8641604010025062,2,6,1,1,71.0,70.0,81.71428571428571,74.36666666666666
2023-02-05,Southeast Asia,Container,70,541,240,103.61,1.15,1,0.7070707070707071,0.2711779448621554,2,6,1,1,88.0,95.0,78.14285714285714,73.73333333333333
2023-02-05,West US,Storage,63,1020,239,103.61,1.15,1,0.6363636363636364,0.5112781954887218,2,6,1,1,70.0,63.0,78.14285714285714,73.06666666666666
2023-02-05,West US,VM,66,1638,408,103.61,1.15,1,0.6666666666666666,0.8210526315789474,2,6,1,1,63.0,86.0,75.28571428571429,72.53333333333333
2023-02-05,East US,Container,95,627,423,103.61,1.15,1,0.9595959595959596,0.3142857142857143,2,6,1,1,66.0,94.0,75.42857142857143,72.5
2023-02-05,East US,Storage,66,1213,357,103.61,1.15,1,0.6666666666666666,0.6080200501253132,2,6,1,1,95.0,75.0,74.14285714285714,72.8
2023-02-05,East US,VM,93,1353,479,103.61,1.15,1,0.9393939393939394,0.6781954887218045,2,6,1,1,66.0,71.0,77.28571428571429,74.16666666666667
2023-02-05,West US,Container,51,736,480,103.61,1.15,1,0.5151515151515151,0.36892230576441104,2,6,1,1,93.0,88.0,72.0,74.2
2023-02-06,Southeast Asia,Storage,89,510,363,99.64,1.16,0,0.898989898989899,0.2556390977443609,2,0,0,1,51.0,70.0,74.71428571428571,74.6
2023-02-06,Southeast Asia,VM,78,648,466,99.64,1.16,0,0.7878787878787878,0.324812030075188,2,0,0,1,89.0,63.0,76.85714285714286,74.26666666666667
2023-02-06,North Europe,Container,85,1894,481,99.64,1.16,0,0.8585858585858586,0.9493734335839599,2,0,0,1,78.0,66.0,79.57142857142857,75.43333333333334
2023-02-06,North Europe,Storage,95,629,392,99.64,1.16,0,0.9595959595959596,0.31528822055137845,2,0,0,1,85.0,95.0,79.57142857142857,75.96666666666667
2023-02-06,North Europe,VM,66,1421,389,99.64,1.16,0,0.6666666666666666,0.712280701754386,2,0,0,1,95.0,66.0,79.57142857142857,75.6
2023-02-06,Southeast Asia,Container,98,686,494,99.64,1.16,0,0.98989898989899,0.34385964912280703,2,0,0,1,66.0,93.0,80.28571428571429,76.9
2023-02-06,West US,Storage,89,1109,467,99.64,1.16,0,0.898989898989899,0.555889724310777,2,0,0,1,98.0,51.0,85.71428571428571,77.23333333333333
2023-02-06,West US,VM,80,1145,418,99.64,1.16,0,0.8080808080808081,0.5739348370927319,2,0,0,1,89.0,89.0,84.42857142857143,78.1
2023-02-06,East US,Container,72,841,226,99.64,1.16,0,0.7272727272727273,0.42155388471177946,2,0,0,1,80.0,78.0,83.57142857142857,78.1
2023-02-06,East US,Storage,86,1676,275,99.64,1.16,0,0.8686868686868687,0.8401002506265665,2,0,0,1,72.0,85.0,83.71428571428571,78.66666666666667
2023-02-06,East US,VM,87,533,216,99.64,1.16,0,0.8787878787878788,0.2671679197994987,2,0,0,1,86.0,95.0,82.57142857142857,79.86666666666666
2023-02-06,West US,Container,94,1320,372,99.64,1.16,0,0.9494949494949495,0.6616541353383458,2,0,0,1,87.0,66.0,86.57142857142857,80.4
2023-02-07,Southeast Asia,Container,83,1023,474,73.8,1.08,0,0.8383838383838383,0.512781954887218,2,1,0,1,94.0,98.0,84.42857142857143,80.9
2023-02-07,Southeast Asia,Storage,93,671,301,73.8,1.08,0,0.9393939393939394,0.33634085213032583,2,1,0,1,83.0,89.0,85.0,81.26666666666667
2023-02-07,Southeast Asia,VM,88,630,428,73.8,1.08,0,0.8888888888888888,0.3157894736842105,2,1,0,1,93.0,80.0,86.14285714285714,80.96666666666667
2023-02-07,North Europe,Container,92,541,224,73.8,1.08,0,0.9292929292929293,0.2711779448621554,2,1,0,1,88.0,72.0,89.0,81.7
2023-02-07,North Europe,Storage,50,1740,260,73.8,1.08,0,0.5050505050505051,0.8721804511278195,2,1,0,1,92.0,86.0,83.85714285714286,80.2
2023-02-07,North Europe,VM,58,795,216,73.8,1.08,0,0.5858585858585859,0.39849624060150374,2,1,0,1,50.0,87.0,79.71428571428571,80.03333333333333
2023-02-07,West US,Container,75,1973,272,73.8,1.08,0,0.7575757575757576,0.9889724310776943,2,1,0,1,58.0,94.0,77.0,79.66666666666667
2023-02-07,West US,VM,85,1250,347,73.8,1.08,0,0.8585858585858586,0.6265664160401002,2,1,0,1,75.0,83.0,77.28571428571429,79.36666666666666
2023-02-07,East US,Container,71,568,488,73.8,1.08,0,0.7171717171717171,0.2847117794486215,2,1,0,1,85.0,93.0,74.14285714285714,79.23333333333333
2023-02-07,East US,Storage,96,1163,445,73.8,1.08,0,0.9696969696969697,0.5829573934837092,2,1,0,1,71.0,88.0,75.28571428571429,80.06666666666666
2023-02-07,East US,VM,89,1750,297,73.8,1.08,0,0.898989898989899,0.8771929824561403,2,1,0,1,96.0,92.0,74.85714285714286,80.1
2023-02-07,West US,Storage,68,1767,400,73.8,1.08,0,0.6868686868686869,0.8857142857142857,2,1,0,1,89.0,50.0,77.42857142857143,80.03333333333333
2023-02-08,North Europe,Storage,96,1811,465,100.87,0.97,0,0.9696969696969697,0.9077694235588972,2,2,0,1,68.0,58.0,82.85714285714286,81.13333333333334
2023-02-08,Southeast Asia,Storage,56,834,316,100.87,0.97,0,0.5656565656565656,0.4180451127819549,2,2,0,1,96.0,75.0,80.14285714285714,80.8
2023-02-08,Southeast Asia,VM,70,1609,449,100.87,0.97,0,0.7070707070707071,0.8065162907268171,2,2,0,1,56.0,85.0,78.0,79.96666666666667
2023-02-08,North Europe,Container,65,1210,481,100.87,0.97,0,0.6565656565656566,0.606516290726817,2,2,0,1,70.0,71.0,77.14285714285714,79.93333333333334
2023-02-08,North Europe,VM,61,988,225,100.87,0.97,0,0.6161616161616161,0.49523809523809526,2,2,0,1,65.0,96.0,72.14285714285714,78.86666666666666
2023-02-08,Southeast Asia,Container,56,636,375,100.87,0.97,0,0.5656565656565656,0.318796992481203,2,2,0,1,61.0,89.0,67.42857142857143,79.03333333333333
2023-02-08,West US,Storage,72,873,397,100.87,0.97,0,0.7272727272727273,0.43759398496240604,2,2,0,1,56.0,68.0,68.0,78.46666666666667
2023-02-08,East US,VM,86,1567,216,100.87,0.97,0,0.8686868686868687,0.7854636591478696,2,2,0,1,72.0,96.0,66.57142857142857,78.73333333333333
2023-02-08,East US,Storage,59,511,279,100.87,0.97,0,0.5959595959595959,0.256140350877193,2,2,0,1,86.0,56.0,67.0,77.86666666666666
2023-02-08,West US,Container,57,965,288,100.87,0.97,0,0.5757575757575758,0.48370927318295737,2,2,0,1,59.0,70.0,65.14285714285714,76.6
2023-02-08,West US,VM,80,1160,280,100.87,0.97,0,0.8080808080808081,0.581453634085213,2,2,0,1,57.0,65.0,67.28571428571429,77.06666666666666
2023-02-08,East US,Container,73,838,463,100.87,0.97,0,0.7373737373737373,0.42005012531328323,2,2,0,1,80.0,61.0,69.0,76.23333333333333
2023-02-09,Southeast Asia,Storage,82,515,307,100.92,0.8,0,0.8282828282828283,0.2581453634085213,2,3,0,1,73.0,56.0,72.71428571428571,76.0
2023-02-09,Southeast Asia,VM,78,1481,409,100.92,0.8,0,0.7878787878787878,0.7423558897243108,2,3,0,1,82.0,72.0,73.57142857142857,75.93333333333334
2023-02-09,North Europe,Container,64,996,203,100.92,0.8,0,0.6464646464646465,0.4992481203007519,2,3,0,1,78.0,86.0,70.42857142857143,75.66666666666667
2023-02-09,North Europe,Storage,72,863,238,100.92,0.8,0,0.7272727272727273,0.43258145363408523,2,3,0,1,64.0,59.0,72.28571428571429,75.2
2023-02-09,North Europe,VM,86,1694,382,100.92,0.8,0,0.8686868686868687,0.8491228070175438,2,3,0,1,72.0,57.0,76.42857142857143,75.16666666666667
2023-02-09,Southeast Asia,Container,51,810,426,100.92,0.8,0,0.5151515151515151,0.40601503759398494,2,3,0,1,86.0,80.0,72.28571428571429,73.73333333333333
2023-02-09,West US,Storage,84,1119,387,100.92,0.8,0,0.8484848484848485,0.5609022556390978,2,3,0,1,51.0,73.0,73.85714285714286,73.76666666666667
2023-02-09,West US,VM,66,1682,351,100.92,0.8,0,0.6666666666666666,0.8431077694235589,2,3,0,1,84.0,82.0,71.57142857142857,72.86666666666666
2023-02-09,East US,Container,79,871,302,100.92,0.8,0,0.797979797979798,0.43659147869674186,2,3,0,1,66.0,78.0,71.71428571428571,72.56666666666666
2023-02-09,East US,Storage,78,1093,422,100.92,0.8,0,0.7878787878787878,0.5478696741854636,2,3,0,1,79.0,64.0,73.71428571428571,72.1
2023-02-09,East US,VM,57,1326,414,100.92,0.8,0,0.5757575757575758,0.6646616541353384,2,3,0,1,78.0,72.0,71.57142857142857,72.33333333333333
2023-02-09,West US,Container,94,1621,330,100.92,0.8,0,0.9494949494949495,0.812531328320802,2,3,0,1,57.0,86.0,72.71428571428571,73.53333333333333
2023-02-10,Southeast Asia,Container,86,560,397,97.8,1.04,0,0.8686868686868687,0.2807017543859649,2,4,0,1,94.0,51.0,77.71428571428571,73.9
2023-02-10,Southeast Asia,Storage,95,1084,339,97.8,1.04,0,0.9595959595959596,0.5433583959899749,2,4,0,1,86.0,84.0,79.28571428571429,74.23333333333333
2023-02-10,Southeast Asia,VM,86,931,392,97.8,1.04,0,0.8686868686868687,0.4666666666666667,2,4,0,1,95.0,66.0,82.14285714285714,74.73333333333333
2023-02-10,North Europe,Container,79,823,345,97.8,1.04,0,0.797979797979798,0.412531328320802,2,4,0,1,86.0,79.0,82.14285714285714,74.16666666666667
2023-02-10,North Europe,Storage,79,502,341,97.8,1.04,0,0.797979797979798,0.25162907268170426,2,4,0,1,79.0,78.0,82.28571428571429,73.83333333333333
2023-02-10,North Europe,VM,79,1420,264,97.8,1.04,0,0.797979797979798,0.7117794486215538,2,4,0,1,79.0,57.0,85.42857142857143,74.2
2023-02-10,West US,Container,93,1762,465,97.8,1.04,0,0.9393939393939394,0.8832080200501253,2,4,0,1,79.0,94.0,85.28571428571429,74.1
2023-02-10,West US,VM,98,976,444,97.8,1.04,0,0.98989898989899,0.4892230576441103,2,4,0,1,93.0,86.0,87.0,75.5
2023-02-10,East US,Container,81,1562,228,97.8,1.04,0,0.8181818181818182,0.7829573934837093,2,4,0,1,98.0,95.0,85.0,75.86666666666666
2023-02-10,East US,VM,91,1045,450,97.8,1.04,0,0.9191919191919192,0.5238095238095238,2,4,0,1,81.0,86.0,85.71428571428571,76.73333333333333
2023-02-10,West US,Storage,93,1196,471,97.8,1.04,0,0.9393939393939394,0.5994987468671679,2,4,0,1,91.0,79.0,87.71428571428571,77.8
2023-02-10,East US,Storage,62,1664,473,97.8,1.04,0,0.6262626262626263,0.8340852130325814,2,4,0,1,93.0,79.0,85.28571428571429,78.0
2023-02-11,Southeast Asia,Container,67,561,344,114.78,0.95,1,0.6767676767676768,0.281203007518797,2,5,1,1,62.0,79.0,83.57142857142857,77.83333333333333
2023-02-11,North Europe,VM,90,1252,458,114.78,0.95,1,0.9090909090909091,0.6275689223057644,2,5,1,1,67.0,93.0,83.14285714285714,77.96666666666667
2023-02-11,Southeast Asia,Storage,91,918,377,114.78,0.95,1,0.9191919191919192,0.46015037593984964,2,5,1,1,90.0,98.0,82.14285714285714,79.03333333333333
2023-02-11,Southeast Asia,VM,84,1543,440,114.78,0.95,1,0.8484848484848485,0.7734335839598997,2,5,1,1,91.0,81.0,82.57142857142857,79.93333333333334
2023-02-11,North Europe,Container,72,1188,208,114.78,0.95,1,0.7272727272727273,0.5954887218045113,2,5,1,1,84.0,91.0,79.85714285714286,79.66666666666667
2023-02-11,North Europe,Storage,55,553,246,114.78,0.95,1,0.5555555555555556,0.2771929824561403,2,5,1,1,72.0,93.0,74.42857142857143,79.06666666666666
2023-02-11,West US,Container,83,1324,417,114.78,0.95,1,0.8383838383838383,0.6636591478696742,2,5,1,1,55.0,62.0,77.42857142857143,79.1
2023-02-11,West US,VM,57,1833,442,114.78,0.95,1,0.5757575757575758,0.9187969924812031,2,5,1,1,83.0,67.0,76.0,78.4
2023-02-11,East US,Container,56,1063,459,114.78,0.95,1,0.5656565656565656,0.5328320802005012,2,5,1,1,57.0,90.0,71.14285714285714,78.13333333333334
2023-02-11,East US,Storage,62,725,352,114.78,0.95,1,0.6262626262626263,0.3634085213032581,2,5,1,1,56.0,91.0,67.0,77.8
2023-02-11,East US,VM,88,1963,210,114.78,0.95,1,0.8888888888888888,0.9839598997493735,2,5,1,1,62.0,84.0,67.57142857142857,77.86666666666666
2023-02-11,West US,Storage,94,1889,306,114.78,0.95,1,0.9494949494949495,0.9468671679197995,2,5,1,1,88.0,72.0,70.71428571428571,79.3
2023-02-12,Southeast Asia,Storage,57,1774,375,91.92,0.95,1,0.5757575757575758,0.8892230576441102,2,6,1,1,94.0,55.0,71.0,78.4
2023-02-12,Southeast Asia,VM,73,1647,237,91.92,0.95,1,0.7373737373737373,0.825563909774436,2,6,1,1,57.0,83.0,69.57142857142857,78.63333333333334
2023-02-12,North Europe,Container,54,1918,425,91.92,0.95,1,0.5454545454545454,0.9614035087719298,2,6,1,1,73.0,57.0,69.14285714285714,77.8
2023-02-12,North Europe,Storage,64,539,224,91.92,0.95,1,0.6464646464646465,0.27017543859649124,2,6,1,1,54.0,56.0,70.28571428571429,77.33333333333333
2023-02-12,North Europe,VM,61,669,208,91.92,0.95,1,0.6161616161616161,0.33533834586466166,2,6,1,1,64.0,62.0,70.14285714285714,77.46666666666667
2023-02-12,Southeast Asia,Container,75,1413,236,91.92,0.95,1,0.7575757575757576,0.7082706766917293,2,6,1,1,61.0,88.0,68.28571428571429,76.83333333333333
2023-02-12,West US,Storage,60,1451,322,91.92,0.95,1,0.6060606060606061,0.7273182957393484,2,6,1,1,75.0,94.0,63.42857142857143,75.96666666666667
2023-02-12,West US,VM,63,1880,297,91.92,0.95,1,0.6363636363636364,0.9423558897243107,2,6,1,1,60.0,57.0,64.28571428571429,74.9
2023-02-12,East US,Container,96,1612,267,91.92,0.95,1,0.9696969696969697,0.8080200501253133,2,6,1,1,63.0,73.0,67.57142857142857,75.23333333333333
2023-02-12,East US,Storage,84,1280,319,91.92,0.95,1,0.8484848484848485,0.6416040100250626,2,6,1,1,96.0,54.0,71.85714285714286,75.4
2023-02-12,East US,VM,73,502,359,91.92,0.95,1,0.7373737373737373,0.25162907268170426,2,6,1,1,84.0,64.0,73.14285714285714,75.2
2023-02-12,West US,Container,77,1718,425,91.92,0.95,1,0.7777777777777778,0.8611528822055138,2,6,1,1,73.0,61.0,75.42857142857143,75.13333333333334
2023-02-13,Southeast Asia,Container,56,632,434,109.15,1.03,0,0.5656565656565656,0.3167919799498747,2,0,0,1,77.0,75.0,72.71428571428571,73.9
2023-02-13,Southeast Asia,Storage,76,921,387,109.15,1.03,0,0.7676767676767676,0.4616541353383459,2,0,0,1,56.0,60.0,75.0,73.16666666666667
2023-02-13,Southeast Asia,VM,74,1693,390,109.15,1.03,0,0.7474747474747475,0.8486215538847118,2,0,0,1,76.0,63.0,76.57142857142857,72.93333333333334
2023-02-13,North Europe,Container,97,1280,244,109.15,1.03,0,0.9797979797979798,0.6416040100250626,2,0,0,1,74.0,96.0,76.71428571428571,73.13333333333334
